Tipo de alojamiento;Total Nacional;Comunidades y Ciudades Autónomas;Residencia: Nivel 1;Residencia: Nivel 2;Viajeros y pernoctaciones;Periodo;Total
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M10;13.793
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M09;18.096
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M08;119.453
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M07;65.531
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M06;33.510
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M05;26.357
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M04;27.331
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M03;11.043
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M02;2.789
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2019M01;1.668
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M12;4.429
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M11;5.119
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M10;18.233
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M09;19.173
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M08;112.232
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M07;66.940
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M06;22.433
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M05;14.516
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M04;13.685
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M03;15.975
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M02;2.038
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2018M01;1.594
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M12;5.073
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M11;3.305
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M10;14.895
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M09;19.738
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M08;97.948
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M07;53.896
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M06;21.219
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M05;14.418
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M04;34.540
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M03;6.712
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M02;2.645
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2017M01;1.636
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M12;3.013
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M11;3.350
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M10;12.061
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M09;17.862
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M08;104.797
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M07;57.744
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M06;20.333
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M05;16.216
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M04;9.403
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M03;19.820
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M02;2.463
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2016M01;2.347
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M12;3.297
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M11;2.671
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M10;14.211
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M09;13.385
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M08;98.466
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M07;36.368
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M06;12.827
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M05;17.510
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M04;21.643
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M03;6.668
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M02;2.573
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2015M01;1.505
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M12;2.871
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M11;3.394
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M10;7.647
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M09;13.767
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M08;87.978
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M07;48.123
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M06;16.200
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M05;15.055
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M04;21.294
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M03;4.214
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M02;1.539
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2014M01;1.213
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M12;3.115
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M11;3.940
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M10;8.704
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M09;14.555
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M08;88.439
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M07;54.281
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M06;20.222
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M05;12.589
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M04;6.850
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M03;11.170
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M02;1.625
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2013M01;1.332
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M12;3.293
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M11;3.328
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M10;6.830
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M09;14.249
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M08;87.903
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M07;49.277
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M06;21.872
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M05;11.325
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M04;20.083
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M03;6.302
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M02;2.640
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2012M01;1.823
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M12;5.294
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M11;3.805
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M10;9.921
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M09;16.884
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M08;98.980
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M07;64.708
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M06;26.479
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M05;13.510
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M04;25.906
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M03;5.266
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M02;3.346
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2011M01;2.795
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M12;4.628
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M11;4.030
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M10;11.962
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M09;15.948
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M08;100.596
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M07;57.860
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M06;26.482
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M05;16.872
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M04;22.497
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M03;6.027
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M02;2.319
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2010M01;2.040
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M12;5.434
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M11;2.212
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M10;13.087
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M09;12.689
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M08;91.073
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M07;46.457
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M06;16.739
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M05;15.612
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M04;23.409
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M03;6.981
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M02;1.741
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2009M01;1.478
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M12;1.894
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M11;2.011
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M10;6.572
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M09;12.350
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M08;103.499
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M07;42.876
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M06;14.717
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M05;14.127
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M04;7.308
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M03;17.485
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M02;1.455
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2008M01;1.149
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M12;2.080
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M11;2.892
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M10;7.391
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M09;11.164
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M08;85.946
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M07;50.333
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M06;22.336
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M05;13.673
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M04;19.275
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M03;7.353
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M02;4.218
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2007M01;955
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2006M12;4.780
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2006M11;2.260
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2006M10;7.224
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2006M09;16.066
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2006M08;108.626
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2006M07;64.904
Encuesta de Ocupación en Campings;Total Nacional;08 Castilla - La Mancha;Total;;Pernoctaciones;2006M06;19.426
